m,TagName,
"2025-01-01 00:00:00","c","320"
"2025-01-01 00:00:00","c#","1101"
"2025-01-01 00:00:00","c++","679"
"2025-01-01 00:00:00","delphi","55"
"2025-01-01 00:00:00","go","132"
"2025-01-01 00:00:00","java","1122"
"2025-01-01 00:00:00","javascript","1375"
"2025-01-01 00:00:00","perl","25"
"2025-01-01 00:00:00","php","501"
"2025-01-01 00:00:00","python","2586"
"2025-01-01 00:00:00","r","515"
"2025-01-01 00:00:00","ruby","50"
"2025-01-01 00:00:00","swift","331"
"2025-02-01 00:00:00","assembly","59"
"2025-02-01 00:00:00","c","270"
"2025-02-01 00:00:00","c#","969"
"2025-02-01 00:00:00","c++","571"
"2025-02-01 00:00:00","delphi","58"
"2025-02-01 00:00:00","go","96"
"2025-02-01 00:00:00","java","903"
"2025-02-01 00:00:00","javascript","1115"
"2025-02-01 00:00:00","perl","15"
"2025-02-01 00:00:00","php","337"
"2025-02-01 00:00:00","python","2135"
"2025-02-01 00:00:00","r","493"
"2025-02-01 00:00:00","ruby","50"
"2025-02-01 00:00:00","swift","299"
"2025-03-01 00:00:00","assembly","58"
"2025-03-01 00:00:00","c","306"
"2025-03-01 00:00:00","c#","904"
"2025-03-01 00:00:00","c++","673"
"2025-03-01 00:00:00","delphi","53"
"2025-03-01 00:00:00","go","96"
"2025-03-01 00:00:00","java","873"
"2025-03-01 00:00:00","javascript","1094"
"2025-03-01 00:00:00","perl","16"
"2025-03-01 00:00:00","php","327"
"2025-03-01 00:00:00","python","2170"
"2025-03-01 00:00:00","r","480"
"2025-03-01 00:00:00","ruby","45"
"2025-03-01 00:00:00","swift","294"
"2025-04-01 00:00:00","assembly","48"
"2025-04-01 00:00:00","c","201"
"2025-04-01 00:00:00","c#","634"
"2025-04-01 00:00:00","c++","503"
"2025-04-01 00:00:00","delphi","37"
"2025-04-01 00:00:00","go","63"
"2025-04-01 00:00:00","java","763"
"2025-04-01 00:00:00","javascript","760"
"2025-04-01 00:00:00","perl","15"
"2025-04-01 00:00:00","php","240"
"2025-04-01 00:00:00","python","1682"
"2025-04-01 00:00:00","r","394"
"2025-04-01 00:00:00","ruby","31"
"2025-04-01 00:00:00","swift","211"
"2025-05-01 00:00:00","assembly","34"
"2025-05-01 00:00:00","c","201"
"2025-05-01 00:00:00","c#","529"
"2025-05-01 00:00:00","c++","448"
"2025-05-01 00:00:00","delphi","35"
"2025-05-01 00:00:00","go","53"
"2025-05-01 00:00:00","java","596"
"2025-05-01 00:00:00","javascript","614"
"2025-05-01 00:00:00","perl","16"
"2025-05-01 00:00:00","php","233"
"2025-05-01 00:00:00","python","1390"
"2025-05-01 00:00:00","r","280"
"2025-05-01 00:00:00","ruby","28"
"2025-05-01 00:00:00","swift","191"
"2025-06-01 00:00:00","assembly","36"
"2025-06-01 00:00:00","c","175"
"2025-06-01 00:00:00","c#","452"
"2025-06-01 00:00:00","c++","395"
"2025-06-01 00:00:00","delphi","33"
"2025-06-01 00:00:00","go","48"
"2025-06-01 00:00:00","java","415"
"2025-06-01 00:00:00","javascript","472"
"2025-06-01 00:00:00","perl","15"
"2025-06-01 00:00:00","php","167"
"2025-06-01 00:00:00","python","1036"
"2025-06-01 00:00:00","r","252"
"2025-06-01 00:00:00","ruby","26"
"2025-06-01 00:00:00","swift","143"
"2025-07-01 00:00:00","assembly","34"
"2025-07-01 00:00:00","c","148"
"2025-07-01 00:00:00","c#","412"
"2025-07-01 00:00:00","c++","340"
"2025-07-01 00:00:00","delphi","28"
"2025-07-01 00:00:00","go","17"
"2025-07-01 00:00:00","java","379"
"2025-07-01 00:00:00","javascript","426"
"2025-07-01 00:00:00","perl","15"
"2025-07-01 00:00:00","php","102"
"2025-07-01 00:00:00","python","953"
"2025-07-01 00:00:00","r","206"
"2025-07-01 00:00:00","ruby","13"
"2025-07-01 00:00:00","swift","148"
"2025-08-01 00:00:00","assembly","22"
"2025-08-01 00:00:00","c","120"
"2025-08-01 00:00:00","c#","320"
"2025-08-01 00:00:00","c++","291"
"2025-08-01 00:00:00","delphi","34"
"2025-08-01 00:00:00","go","40"
"2025-08-01 00:00:00","java","274"
"2025-08-01 00:00:00","javascript","287"
"2025-08-01 00:00:00","perl","5"
"2025-08-01 00:00:00","php","86"
"2025-08-01 00:00:00","python","713"
"2025-08-01 00:00:00","r","157"
"2025-08-01 00:00:00","ruby","17"
"2025-08-01 00:00:00","swift","89"
"2025-09-01 00:00:00","assembly","22"
"2025-09-01 00:00:00","c","124"
"2025-09-01 00:00:00","c#","285"
"2025-09-01 00:00:00","c++","248"
"2025-09-01 00:00:00","delphi","22"
"2025-09-01 00:00:00","go","34"
"2025-09-01 00:00:00","java","297"
"2025-09-01 00:00:00","javascript","288"
"2025-09-01 00:00:00","perl","9"
"2025-09-01 00:00:00","php","110"
"2025-09-01 00:00:00","python","683"
"2025-09-01 00:00:00","r","150"
"2025-09-01 00:00:00","ruby","13"
"2025-09-01 00:00:00","swift","122"
"2025-10-01 00:00:00","assembly","41"
"2025-10-01 00:00:00","c","120"
"2025-10-01 00:00:00","c#","285"
"2025-10-01 00:00:00","c++","231"
"2025-10-01 00:00:00","delphi","22"
"2025-10-01 00:00:00","go","32"
"2025-10-01 00:00:00","java","262"
"2025-10-01 00:00:00","javascript","266"
"2025-10-01 00:00:00","perl","7"
"2025-10-01 00:00:00","php","93"
"2025-10-01 00:00:00","python","648"
"2025-10-01 00:00:00","r","182"
"2025-10-01 00:00:00","ruby","10"
"2025-10-01 00:00:00","swift","130"
"2025-11-01 00:00:00","assembly","17"
"2025-11-01 00:00:00","c","104"
"2025-11-01 00:00:00","c#","250"
"2025-11-01 00:00:00","c++","210"
"2025-11-01 00:00:00","delphi","14"
"2025-11-01 00:00:00","go","29"
"2025-11-01 00:00:00","java","242"
"2025-11-01 00:00:00","javascript","217"
"2025-11-01 00:00:00","perl","2"
"2025-11-01 00:00:00","php","79"
"2025-11-01 00:00:00","python","544"
"2025-11-01 00:00:00","r","129"
"2025-11-01 00:00:00","ruby","9"
"2025-11-01 00:00:00","swift","104"
"2025-12-01 00:00:00","assembly","20"
"2025-12-01 00:00:00","c","72"
"2025-12-01 00:00:00","c#","213"
"2025-12-01 00:00:00","c++","172"
"2025-12-01 00:00:00","delphi","17"
"2025-12-01 00:00:00","go","25"
"2025-12-01 00:00:00","java","207"
"2025-12-01 00:00:00","javascript","177"
"2025-12-01 00:00:00","perl","8"
"2025-12-01 00:00:00","php","72"
"2025-12-01 00:00:00","python","464"
"2025-12-01 00:00:00","r","109"
"2025-12-01 00:00:00","ruby","9"
"2025-12-01 00:00:00","swift","98"
